"","id_pos","x","y","distancia","correct_x","correct_y","ap1","ap2","ap3","tempo"
"621",24,9,0,16.7332,25,0,-65,-61,-54,525086
"622",24,9,3,16.7332,25,0,-65,-61,-54,525086
"623",24,12,0,16.7332,25,0,-65,-61,-54,525086
"624",24,12,3,16.7332,25,0,-65,-61,-54,525086
"625",25,15,0,0,25,0,-65,-61,-54,525088
"626",25,15,3,0,25,0,-65,-61,-54,525088
"627",25,18,0,0,25,0,-65,-61,-54,525088
"628",25,18,3,0,25,0,-65,-61,-54,525088
"629",25,21,0,0,25,0,-65,-61,-54,525088
"630",25,21,3,0,25,0,-65,-61,-54,525088
"631",25,24,0,0,25,0,-65,-61,-54,525088
"632",25,24,3,0,25,0,-65,-61,-54,525088
"633",25,27,0,0,25,0,-65,-61,-54,525088
"634",25,27,3,0,25,0,-65,-61,-54,525088
"635",25,30,0,0,25,0,-65,-61,-54,525088
"636",25,30,3,0,25,0,-65,-61,-54,525088
"637",25,33,0,0,25,0,-65,-61,-54,525088
"638",25,33,3,0,25,0,-65,-61,-54,525088
"639",25,36,0,0,25,0,-65,-61,-54,525088
"640",25,36,3,0,25,0,-65,-61,-54,525088
"641",25,0,0,16.7332,25,0,-65,-61,-54,525088
"642",25,0,3,16.7332,25,0,-65,-61,-54,525088
"643",25,3,0,16.7332,25,0,-65,-61,-54,525088
"644",25,3,3,16.7332,25,0,-65,-61,-54,525088
"645",25,6,0,16.7332,25,0,-65,-61,-54,525088
"646",25,6,3,16.7332,25,0,-65,-61,-54,525088
"647",25,9,0,16.7332,25,0,-65,-61,-54,525088
"648",25,9,3,16.7332,25,0,-65,-61,-54,525088
"649",25,12,0,16.7332,25,0,-65,-61,-54,525088
"650",25,12,3,16.7332,25,0,-65,-61,-54,525088
"651",26,15,0,0,25,0,-65,-61,-54,525090
"652",26,15,3,0,25,0,-65,-61,-54,525090
"653",26,18,0,0,25,0,-65,-61,-54,525090
"654",26,18,3,0,25,0,-65,-61,-54,525090
"655",26,21,0,0,25,0,-65,-61,-54,525090
"656",26,21,3,0,25,0,-65,-61,-54,525090
"657",26,24,0,0,25,0,-65,-61,-54,525090
"658",26,24,3,0,25,0,-65,-61,-54,525090
"659",26,27,0,0,25,0,-65,-61,-54,525090
"660",26,27,3,0,25,0,-65,-61,-54,525090
"661",26,30,0,0,25,0,-65,-61,-54,525090
"662",26,30,3,0,25,0,-65,-61,-54,525090
"663",26,33,0,0,25,0,-65,-61,-54,525090
"664",26,33,3,0,25,0,-65,-61,-54,525090
"665",26,36,0,0,25,0,-65,-61,-54,525090
"666",26,36,3,0,25,0,-65,-61,-54,525090
"667",26,0,0,16.7332,25,0,-65,-61,-54,525090
"668",26,0,3,16.7332,25,0,-65,-61,-54,525090
"669",26,3,0,16.7332,25,0,-65,-61,-54,525090
"670",26,3,3,16.7332,25,0,-65,-61,-54,525090
"671",26,6,0,16.7332,25,0,-65,-61,-54,525090
"672",26,6,3,16.7332,25,0,-65,-61,-54,525090
"673",26,9,0,16.7332,25,0,-65,-61,-54,525090
"674",26,9,3,16.7332,25,0,-65,-61,-54,525090
"675",26,12,0,16.7332,25,0,-65,-61,-54,525090
"676",26,12,3,16.7332,25,0,-65,-61,-54,525090
"677",27,15,0,0,25,3,-65,-61,-54,525098
"678",27,15,3,0,25,3,-65,-61,-54,525098
"679",27,18,0,0,25,3,-65,-61,-54,525098
"680",27,18,3,0,25,3,-65,-61,-54,525098
"681",27,21,0,0,25,3,-65,-61,-54,525098
"682",27,21,3,0,25,3,-65,-61,-54,525098
"683",27,24,0,0,25,3,-65,-61,-54,525098
"684",27,24,3,0,25,3,-65,-61,-54,525098
"685",27,27,0,0,25,3,-65,-61,-54,525098
"686",27,27,3,0,25,3,-65,-61,-54,525098
"687",27,30,0,0,25,3,-65,-61,-54,525098
"688",27,30,3,0,25,3,-65,-61,-54,525098
"689",27,33,0,0,25,3,-65,-61,-54,525098
"690",27,33,3,0,25,3,-65,-61,-54,525098
"691",27,36,0,0,25,3,-65,-61,-54,525098
"692",27,36,3,0,25,3,-65,-61,-54,525098
"693",27,0,0,16.7332,25,3,-65,-61,-54,525098
"694",27,0,3,16.7332,25,3,-65,-61,-54,525098
"695",27,3,0,16.7332,25,3,-65,-61,-54,525098
"696",27,3,3,16.7332,25,3,-65,-61,-54,525098
"697",27,6,0,16.7332,25,3,-65,-61,-54,525098
"698",27,6,3,16.7332,25,3,-65,-61,-54,525098
"699",27,9,0,16.7332,25,3,-65,-61,-54,525098
"700",27,9,3,16.7332,25,3,-65,-61,-54,525098
"701",27,12,0,16.7332,25,3,-65,-61,-54,525098
"702",27,12,3,16.7332,25,3,-65,-61,-54,525098
"703",28,15,0,0,25,3,-65,-61,-54,525100
"704",28,15,3,0,25,3,-65,-61,-54,525100
"705",28,18,0,0,25,3,-65,-61,-54,525100
"706",28,18,3,0,25,3,-65,-61,-54,525100
"707",28,21,0,0,25,3,-65,-61,-54,525100
"708",28,21,3,0,25,3,-65,-61,-54,525100
"709",28,24,0,0,25,3,-65,-61,-54,525100
"710",28,24,3,0,25,3,-65,-61,-54,525100
"711",28,27,0,0,25,3,-65,-61,-54,525100
"712",28,27,3,0,25,3,-65,-61,-54,525100
"713",28,30,0,0,25,3,-65,-61,-54,525100
"714",28,30,3,0,25,3,-65,-61,-54,525100
"715",28,33,0,0,25,3,-65,-61,-54,525100
"716",28,33,3,0,25,3,-65,-61,-54,525100
"717",28,36,0,0,25,3,-65,-61,-54,525100
"718",28,36,3,0,25,3,-65,-61,-54,525100
"719",28,0,0,16.7332,25,3,-65,-61,-54,525100
"720",28,0,3,16.7332,25,3,-65,-61,-54,525100
"721",28,3,0,16.7332,25,3,-65,-61,-54,525100
"722",28,3,3,16.7332,25,3,-65,-61,-54,525100
"723",28,6,0,16.7332,25,3,-65,-61,-54,525100
"724",28,6,3,16.7332,25,3,-65,-61,-54,525100
"725",28,9,0,16.7332,25,3,-65,-61,-54,525100
"726",28,9,3,16.7332,25,3,-65,-61,-54,525100
"727",28,12,0,16.7332,25,3,-65,-61,-54,525100
"728",28,12,3,16.7332,25,3,-65,-61,-54,525100
"729",29,15,0,0,25,3,-65,-61,-54,525101
"730",29,15,3,0,25,3,-65,-61,-54,525101
"731",29,18,0,0,25,3,-65,-61,-54,525101
"732",29,18,3,0,25,3,-65,-61,-54,525101
"733",29,21,0,0,25,3,-65,-61,-54,525101
"734",29,21,3,0,25,3,-65,-61,-54,525101
"735",29,24,0,0,25,3,-65,-61,-54,525101
"736",29,24,3,0,25,3,-65,-61,-54,525101
"737",29,27,0,0,25,3,-65,-61,-54,525101
"738",29,27,3,0,25,3,-65,-61,-54,525101
"739",29,30,0,0,25,3,-65,-61,-54,525101
"740",29,30,3,0,25,3,-65,-61,-54,525101
"741",29,33,0,0,25,3,-65,-61,-54,525101
"742",29,33,3,0,25,3,-65,-61,-54,525101
"743",29,36,0,0,25,3,-65,-61,-54,525101
"744",29,36,3,0,25,3,-65,-61,-54,525101
"745",29,0,0,16.7332,25,3,-65,-61,-54,525101
"746",29,0,3,16.7332,25,3,-65,-61,-54,525101
"747",29,3,0,16.7332,25,3,-65,-61,-54,525101
"748",29,3,3,16.7332,25,3,-65,-61,-54,525101
"749",29,6,0,16.7332,25,3,-65,-61,-54,525101
"750",29,6,3,16.7332,25,3,-65,-61,-54,525101
"751",29,9,0,16.7332,25,3,-65,-61,-54,525101
"752",29,9,3,16.7332,25,3,-65,-61,-54,525101
"753",29,12,0,16.7332,25,3,-65,-61,-54,525101
"754",29,12,3,16.7332,25,3,-65,-61,-54,525101
"755",30,15,0,0,30,0,-65,-61,-54,525133
"756",30,15,3,0,30,0,-65,-61,-54,525133
"757",30,18,0,0,30,0,-65,-61,-54,525133
"758",30,18,3,0,30,0,-65,-61,-54,525133
"759",30,21,0,0,30,0,-65,-61,-54,525133
"760",30,21,3,0,30,0,-65,-61,-54,525133
"761",30,24,0,0,30,0,-65,-61,-54,525133
"762",30,24,3,0,30,0,-65,-61,-54,525133
"763",30,27,0,0,30,0,-65,-61,-54,525133
"764",30,27,3,0,30,0,-65,-61,-54,525133
"765",30,30,0,0,30,0,-65,-61,-54,525133
"766",30,30,3,0,30,0,-65,-61,-54,525133
"767",30,33,0,0,30,0,-65,-61,-54,525133
"768",30,33,3,0,30,0,-65,-61,-54,525133
"769",30,36,0,0,30,0,-65,-61,-54,525133
"770",30,36,3,0,30,0,-65,-61,-54,525133
"771",30,0,0,16.7332,30,0,-65,-61,-54,525133
"772",30,0,3,16.7332,30,0,-65,-61,-54,525133
"773",30,3,0,16.7332,30,0,-65,-61,-54,525133
"774",30,3,3,16.7332,30,0,-65,-61,-54,525133
"775",30,6,0,16.7332,30,0,-65,-61,-54,525133
"776",30,6,3,16.7332,30,0,-65,-61,-54,525133
"777",30,9,0,16.7332,30,0,-65,-61,-54,525133
"778",30,9,3,16.7332,30,0,-65,-61,-54,525133
"779",30,12,0,16.7332,30,0,-65,-61,-54,525133
"780",30,12,3,16.7332,30,0,-65,-61,-54,525133
"781",31,15,0,0,30,0,-65,-61,-54,525135
"782",31,15,3,0,30,0,-65,-61,-54,525135
"783",31,18,0,0,30,0,-65,-61,-54,525135
"784",31,18,3,0,30,0,-65,-61,-54,525135
"785",31,21,0,0,30,0,-65,-61,-54,525135
"786",31,21,3,0,30,0,-65,-61,-54,525135
"787",31,24,0,0,30,0,-65,-61,-54,525135
"788",31,24,3,0,30,0,-65,-61,-54,525135
"789",31,27,0,0,30,0,-65,-61,-54,525135
"790",31,27,3,0,30,0,-65,-61,-54,525135
"791",31,30,0,0,30,0,-65,-61,-54,525135
"792",31,30,3,0,30,0,-65,-61,-54,525135
"793",31,33,0,0,30,0,-65,-61,-54,525135
"794",31,33,3,0,30,0,-65,-61,-54,525135
"795",31,36,0,0,30,0,-65,-61,-54,525135
"796",31,36,3,0,30,0,-65,-61,-54,525135
"797",31,0,0,16.7332,30,0,-65,-61,-54,525135
"798",31,0,3,16.7332,30,0,-65,-61,-54,525135
"799",31,3,0,16.7332,30,0,-65,-61,-54,525135
"800",31,3,3,16.7332,30,0,-65,-61,-54,525135
"801",31,6,0,16.7332,30,0,-65,-61,-54,525135
"802",31,6,3,16.7332,30,0,-65,-61,-54,525135
"803",31,9,0,16.7332,30,0,-65,-61,-54,525135
"804",31,9,3,16.7332,30,0,-65,-61,-54,525135
"805",31,12,0,16.7332,30,0,-65,-61,-54,525135
"806",31,12,3,16.7332,30,0,-65,-61,-54,525135
"807",32,15,0,0,30,0,-65,-61,-54,525137
"808",32,15,3,0,30,0,-65,-61,-54,525137
"809",32,18,0,0,30,0,-65,-61,-54,525137
"810",32,18,3,0,30,0,-65,-61,-54,525137
"811",32,21,0,0,30,0,-65,-61,-54,525137
"812",32,21,3,0,30,0,-65,-61,-54,525137
"813",32,24,0,0,30,0,-65,-61,-54,525137
"814",32,24,3,0,30,0,-65,-61,-54,525137
"815",32,27,0,0,30,0,-65,-61,-54,525137
"816",32,27,3,0,30,0,-65,-61,-54,525137
"817",32,30,0,0,30,0,-65,-61,-54,525137
"818",32,30,3,0,30,0,-65,-61,-54,525137
"819",32,33,0,0,30,0,-65,-61,-54,525137
"820",32,33,3,0,30,0,-65,-61,-54,525137
"821",32,36,0,0,30,0,-65,-61,-54,525137
"822",32,36,3,0,30,0,-65,-61,-54,525137
"823",32,0,0,16.7332,30,0,-65,-61,-54,525137
"824",32,0,3,16.7332,30,0,-65,-61,-54,525137
"825",32,3,0,16.7332,30,0,-65,-61,-54,525137
"826",32,3,3,16.7332,30,0,-65,-61,-54,525137
"827",32,6,0,16.7332,30,0,-65,-61,-54,525137
"828",32,6,3,16.7332,30,0,-65,-61,-54,525137
"829",32,9,0,16.7332,30,0,-65,-61,-54,525137
"830",32,9,3,16.7332,30,0,-65,-61,-54,525137
"831",32,12,0,16.7332,30,0,-65,-61,-54,525137
"832",32,12,3,16.7332,30,0,-65,-61,-54,525137
"833",33,15,0,0,30,3,-65,-61,-54,525145
"834",33,15,3,0,30,3,-65,-61,-54,525145
"835",33,18,0,0,30,3,-65,-61,-54,525145
"836",33,18,3,0,30,3,-65,-61,-54,525145
"837",33,21,0,0,30,3,-65,-61,-54,525145
"838",33,21,3,0,30,3,-65,-61,-54,525145
"839",33,24,0,0,30,3,-65,-61,-54,525145
"840",33,24,3,0,30,3,-65,-61,-54,525145
"841",33,27,0,0,30,3,-65,-61,-54,525145
"842",33,27,3,0,30,3,-65,-61,-54,525145
"843",33,30,0,0,30,3,-65,-61,-54,525145
"844",33,30,3,0,30,3,-65,-61,-54,525145
"845",33,33,0,0,30,3,-65,-61,-54,525145
"846",33,33,3,0,30,3,-65,-61,-54,525145
"847",33,36,0,0,30,3,-65,-61,-54,525145
"848",33,36,3,0,30,3,-65,-61,-54,525145
"849",33,0,0,16.7332,30,3,-65,-61,-54,525145
"850",33,0,3,16.7332,30,3,-65,-61,-54,525145
"851",33,3,0,16.7332,30,3,-65,-61,-54,525145
"852",33,3,3,16.7332,30,3,-65,-61,-54,525145
"853",33,6,0,16.7332,30,3,-65,-61,-54,525145
"854",33,6,3,16.7332,30,3,-65,-61,-54,525145
"855",33,9,0,16.7332,30,3,-65,-61,-54,525145
"856",33,9,3,16.7332,30,3,-65,-61,-54,525145
"857",33,12,0,16.7332,30,3,-65,-61,-54,525145
"858",33,12,3,16.7332,30,3,-65,-61,-54,525145
"859",34,15,0,0,30,3,-65,-61,-54,525148
"860",34,15,3,0,30,3,-65,-61,-54,525148
"861",34,18,0,0,30,3,-65,-61,-54,525148
"862",34,18,3,0,30,3,-65,-61,-54,525148
"863",34,21,0,0,30,3,-65,-61,-54,525148
"864",34,21,3,0,30,3,-65,-61,-54,525148
"865",34,24,0,0,30,3,-65,-61,-54,525148
"866",34,24,3,0,30,3,-65,-61,-54,525148
"867",34,27,0,0,30,3,-65,-61,-54,525148
"868",34,27,3,0,30,3,-65,-61,-54,525148
"869",34,30,0,0,30,3,-65,-61,-54,525148
"870",34,30,3,0,30,3,-65,-61,-54,525148
"871",34,33,0,0,30,3,-65,-61,-54,525148
"872",34,33,3,0,30,3,-65,-61,-54,525148
"873",34,36,0,0,30,3,-65,-61,-54,525148
"874",34,36,3,0,30,3,-65,-61,-54,525148
"875",34,0,0,16.7332,30,3,-65,-61,-54,525148
"876",34,0,3,16.7332,30,3,-65,-61,-54,525148
"877",34,3,0,16.7332,30,3,-65,-61,-54,525148
"878",34,3,3,16.7332,30,3,-65,-61,-54,525148
"879",34,6,0,16.7332,30,3,-65,-61,-54,525148
"880",34,6,3,16.7332,30,3,-65,-61,-54,525148
"881",34,9,0,16.7332,30,3,-65,-61,-54,525148
"882",34,9,3,16.7332,30,3,-65,-61,-54,525148
"883",34,12,0,16.7332,30,3,-65,-61,-54,525148
"884",34,12,3,16.7332,30,3,-65,-61,-54,525148
"885",35,15,0,0,30,3,-65,-61,-54,525150
"886",35,15,3,0,30,3,-65,-61,-54,525150
"887",35,18,0,0,30,3,-65,-61,-54,525150
"888",35,18,3,0,30,3,-65,-61,-54,525150
"889",35,21,0,0,30,3,-65,-61,-54,525150
"890",35,21,3,0,30,3,-65,-61,-54,525150
"891",35,24,0,0,30,3,-65,-61,-54,525150
"892",35,24,3,0,30,3,-65,-61,-54,525150
"893",35,27,0,0,30,3,-65,-61,-54,525150
"894",35,27,3,0,30,3,-65,-61,-54,525150
"895",35,30,0,0,30,3,-65,-61,-54,525150
"896",35,30,3,0,30,3,-65,-61,-54,525150
"897",35,33,0,0,30,3,-65,-61,-54,525150
"898",35,33,3,0,30,3,-65,-61,-54,525150
"899",35,36,0,0,30,3,-65,-61,-54,525150
"900",35,36,3,0,30,3,-65,-61,-54,525150
"901",35,0,0,16.7332,30,3,-65,-61,-54,525150
"902",35,0,3,16.7332,30,3,-65,-61,-54,525150
"903",35,3,0,16.7332,30,3,-65,-61,-54,525150
"904",35,3,3,16.7332,30,3,-65,-61,-54,525150
"905",35,6,0,16.7332,30,3,-65,-61,-54,525150
"906",35,6,3,16.7332,30,3,-65,-61,-54,525150
"907",35,9,0,16.7332,30,3,-65,-61,-54,525150
"908",35,9,3,16.7332,30,3,-65,-61,-54,525150
"909",35,12,0,16.7332,30,3,-65,-61,-54,525150
"910",35,12,3,16.7332,30,3,-65,-61,-54,525150
"911",36,15,0,0,36,1,-65,-61,-54,525192
"912",36,15,3,0,36,1,-65,-61,-54,525192
"913",36,18,0,0,36,1,-65,-61,-54,525192
"914",36,18,3,0,36,1,-65,-61,-54,525192
"915",36,21,0,0,36,1,-65,-61,-54,525192
"916",36,21,3,0,36,1,-65,-61,-54,525192
"917",36,24,0,0,36,1,-65,-61,-54,525192
"918",36,24,3,0,36,1,-65,-61,-54,525192
"919",36,27,0,0,36,1,-65,-61,-54,525192
"920",36,27,3,0,36,1,-65,-61,-54,525192
"921",36,30,0,0,36,1,-65,-61,-54,525192
"922",36,30,3,0,36,1,-65,-61,-54,525192
"923",36,33,0,0,36,1,-65,-61,-54,525192
"924",36,33,3,0,36,1,-65,-61,-54,525192
"925",36,36,0,0,36,1,-65,-61,-54,525192
"926",36,36,3,0,36,1,-65,-61,-54,525192
"927",36,0,0,16.7332,36,1,-65,-61,-54,525192
"928",36,0,3,16.7332,36,1,-65,-61,-54,525192
"929",36,3,0,16.7332,36,1,-65,-61,-54,525192
"930",36,3,3,16.7332,36,1,-65,-61,-54,525192
"931",36,6,0,16.7332,36,1,-65,-61,-54,525192
"932",36,6,3,16.7332,36,1,-65,-61,-54,525192
"933",36,9,0,16.7332,36,1,-65,-61,-54,525192
"934",36,9,3,16.7332,36,1,-65,-61,-54,525192
"935",36,12,0,16.7332,36,1,-65,-61,-54,525192
"936",36,12,3,16.7332,36,1,-65,-61,-54,525192
"937",37,15,0,0,36,1,-65,-61,-54,525194
"938",37,15,3,0,36,1,-65,-61,-54,525194
"939",37,18,0,0,36,1,-65,-61,-54,525194
"940",37,18,3,0,36,1,-65,-61,-54,525194
"941",37,21,0,0,36,1,-65,-61,-54,525194
"942",37,21,3,0,36,1,-65,-61,-54,525194
"943",37,24,0,0,36,1,-65,-61,-54,525194
"944",37,24,3,0,36,1,-65,-61,-54,525194
"945",37,27,0,0,36,1,-65,-61,-54,525194
"946",37,27,3,0,36,1,-65,-61,-54,525194
"947",37,30,0,0,36,1,-65,-61,-54,525194
"948",37,30,3,0,36,1,-65,-61,-54,525194
"949",37,33,0,0,36,1,-65,-61,-54,525194
"950",37,33,3,0,36,1,-65,-61,-54,525194
"951",37,36,0,0,36,1,-65,-61,-54,525194
"952",37,36,3,0,36,1,-65,-61,-54,525194
"953",37,0,0,16.7332,36,1,-65,-61,-54,525194
"954",37,0,3,16.7332,36,1,-65,-61,-54,525194
"955",37,3,0,16.7332,36,1,-65,-61,-54,525194
"956",37,3,3,16.7332,36,1,-65,-61,-54,525194
"957",37,6,0,16.7332,36,1,-65,-61,-54,525194
"958",37,6,3,16.7332,36,1,-65,-61,-54,525194
"959",37,9,0,16.7332,36,1,-65,-61,-54,525194
"960",37,9,3,16.7332,36,1,-65,-61,-54,525194
"961",37,12,0,16.7332,36,1,-65,-61,-54,525194
"962",37,12,3,16.7332,36,1,-65,-61,-54,525194
"963",38,15,0,0,36,1,-65,-61,-54,525196
"964",38,15,3,0,36,1,-65,-61,-54,525196
"965",38,18,0,0,36,1,-65,-61,-54,525196
"966",38,18,3,0,36,1,-65,-61,-54,525196
"967",38,21,0,0,36,1,-65,-61,-54,525196
"968",38,21,3,0,36,1,-65,-61,-54,525196
"969",38,24,0,0,36,1,-65,-61,-54,525196
"970",38,24,3,0,36,1,-65,-61,-54,525196
"971",38,27,0,0,36,1,-65,-61,-54,525196
"972",38,27,3,0,36,1,-65,-61,-54,525196
"973",38,30,0,0,36,1,-65,-61,-54,525196
"974",38,30,3,0,36,1,-65,-61,-54,525196
"975",38,33,0,0,36,1,-65,-61,-54,525196
"976",38,33,3,0,36,1,-65,-61,-54,525196
"977",38,36,0,0,36,1,-65,-61,-54,525196
"978",38,36,3,0,36,1,-65,-61,-54,525196
"979",38,0,0,16.7332,36,1,-65,-61,-54,525196
"980",38,0,3,16.7332,36,1,-65,-61,-54,525196
"981",38,3,0,16.7332,36,1,-65,-61,-54,525196
"982",38,3,3,16.7332,36,1,-65,-61,-54,525196
"983",38,6,0,16.7332,36,1,-65,-61,-54,525196
"984",38,6,3,16.7332,36,1,-65,-61,-54,525196
"985",38,9,0,16.7332,36,1,-65,-61,-54,525196
"986",38,9,3,16.7332,36,1,-65,-61,-54,525196
"987",38,12,0,16.7332,36,1,-65,-61,-54,525196
"988",38,12,3,16.7332,36,1,-65,-61,-54,525196
"989",39,15,0,0,36,1,-65,-61,-54,525198
"990",39,15,3,0,36,1,-65,-61,-54,525198
"991",39,18,0,0,36,1,-65,-61,-54,525198
"992",39,18,3,0,36,1,-65,-61,-54,525198
"993",39,21,0,0,36,1,-65,-61,-54,525198
"994",39,21,3,0,36,1,-65,-61,-54,525198
"995",39,24,0,0,36,1,-65,-61,-54,525198
"996",39,24,3,0,36,1,-65,-61,-54,525198
"997",39,27,0,0,36,1,-65,-61,-54,525198
"998",39,27,3,0,36,1,-65,-61,-54,525198
"999",39,30,0,0,36,1,-65,-61,-54,525198
"1000",39,30,3,0,36,1,-65,-61,-54,525198
"1001",39,33,0,0,36,1,-65,-61,-54,525198
"1002",39,33,3,0,36,1,-65,-61,-54,525198
"1003",39,36,0,0,36,1,-65,-61,-54,525198
"1004",39,36,3,0,36,1,-65,-61,-54,525198
"1005",39,0,0,16.7332,36,1,-65,-61,-54,525198
"1006",39,0,3,16.7332,36,1,-65,-61,-54,525198
"1007",39,3,0,16.7332,36,1,-65,-61,-54,525198
"1008",39,3,3,16.7332,36,1,-65,-61,-54,525198
"1009",39,6,0,16.7332,36,1,-65,-61,-54,525198
"1010",39,6,3,16.7332,36,1,-65,-61,-54,525198
"1011",39,9,0,16.7332,36,1,-65,-61,-54,525198
"1012",39,9,3,16.7332,36,1,-65,-61,-54,525198
"1013",39,12,0,16.7332,36,1,-65,-61,-54,525198
"1014",39,12,3,16.7332,36,1,-65,-61,-54,525198
"1015",40,15,0,0,35,0,-65,-61,-54,525211
"1016",40,15,3,0,35,0,-65,-61,-54,525211
"1017",40,18,0,0,35,0,-65,-61,-54,525211
"1018",40,18,3,0,35,0,-65,-61,-54,525211
"1019",40,21,0,0,35,0,-65,-61,-54,525211
"1020",40,21,3,0,35,0,-65,-61,-54,525211
"1021",40,24,0,0,35,0,-65,-61,-54,525211
"1022",40,24,3,0,35,0,-65,-61,-54,525211
"1023",40,27,0,0,35,0,-65,-61,-54,525211
"1024",40,27,3,0,35,0,-65,-61,-54,525211
"1025",40,30,0,0,35,0,-65,-61,-54,525211
"1026",40,30,3,0,35,0,-65,-61,-54,525211
"1027",40,33,0,0,35,0,-65,-61,-54,525211
"1028",40,33,3,0,35,0,-65,-61,-54,525211
"1029",40,36,0,0,35,0,-65,-61,-54,525211
"1030",40,36,3,0,35,0,-65,-61,-54,525211
"1031",40,0,0,16.7332,35,0,-65,-61,-54,525211
"1032",40,0,3,16.7332,35,0,-65,-61,-54,525211
"1033",40,3,0,16.7332,35,0,-65,-61,-54,525211
"1034",40,3,3,16.7332,35,0,-65,-61,-54,525211
"1035",40,6,0,16.7332,35,0,-65,-61,-54,525211
"1036",40,6,3,16.7332,35,0,-65,-61,-54,525211
"1037",40,9,0,16.7332,35,0,-65,-61,-54,525211
"1038",40,9,3,16.7332,35,0,-65,-61,-54,525211
"1039",40,12,0,16.7332,35,0,-65,-61,-54,525211
"1040",40,12,3,16.7332,35,0,-65,-61,-54,525211
"1041",41,15,0,0,35,0,-65,-61,-54,525212
"1042",41,15,3,0,35,0,-65,-61,-54,525212
"1043",41,18,0,0,35,0,-65,-61,-54,525212
"1044",41,18,3,0,35,0,-65,-61,-54,525212
"1045",41,21,0,0,35,0,-65,-61,-54,525212
"1046",41,21,3,0,35,0,-65,-61,-54,525212
"1047",41,24,0,0,35,0,-65,-61,-54,525212
"1048",41,24,3,0,35,0,-65,-61,-54,525212
"1049",41,27,0,0,35,0,-65,-61,-54,525212
"1050",41,27,3,0,35,0,-65,-61,-54,525212
"1051",41,30,0,0,35,0,-65,-61,-54,525212
"1052",41,30,3,0,35,0,-65,-61,-54,525212
"1053",41,33,0,0,35,0,-65,-61,-54,525212
"1054",41,33,3,0,35,0,-65,-61,-54,525212
"1055",41,36,0,0,35,0,-65,-61,-54,525212
"1056",41,36,3,0,35,0,-65,-61,-54,525212
"1057",41,0,0,16.7332,35,0,-65,-61,-54,525212
"1058",41,0,3,16.7332,35,0,-65,-61,-54,525212
"1059",41,3,0,16.7332,35,0,-65,-61,-54,525212
"1060",41,3,3,16.7332,35,0,-65,-61,-54,525212
"1061",41,6,0,16.7332,35,0,-65,-61,-54,525212
"1062",41,6,3,16.7332,35,0,-65,-61,-54,525212
"1063",41,9,0,16.7332,35,0,-65,-61,-54,525212
"1064",41,9,3,16.7332,35,0,-65,-61,-54,525212
"1065",41,12,0,16.7332,35,0,-65,-61,-54,525212
"1066",41,12,3,16.7332,35,0,-65,-61,-54,525212
"1067",42,15,0,0,35,3,-65,-61,-54,525224
"1068",42,15,3,0,35,3,-65,-61,-54,525224
"1069",42,18,0,0,35,3,-65,-61,-54,525224
"1070",42,18,3,0,35,3,-65,-61,-54,525224
"1071",42,21,0,0,35,3,-65,-61,-54,525224
"1072",42,21,3,0,35,3,-65,-61,-54,525224
"1073",42,24,0,0,35,3,-65,-61,-54,525224
"1074",42,24,3,0,35,3,-65,-61,-54,525224
"1075",42,27,0,0,35,3,-65,-61,-54,525224
"1076",42,27,3,0,35,3,-65,-61,-54,525224
"1077",42,30,0,0,35,3,-65,-61,-54,525224
"1078",42,30,3,0,35,3,-65,-61,-54,525224
"1079",42,33,0,0,35,3,-65,-61,-54,525224
"1080",42,33,3,0,35,3,-65,-61,-54,525224
"1081",42,36,0,0,35,3,-65,-61,-54,525224
"1082",42,36,3,0,35,3,-65,-61,-54,525224
"1083",42,0,0,16.7332,35,3,-65,-61,-54,525224
"1084",42,0,3,16.7332,35,3,-65,-61,-54,525224
"1085",42,3,0,16.7332,35,3,-65,-61,-54,525224
"1086",42,3,3,16.7332,35,3,-65,-61,-54,525224
"1087",42,6,0,16.7332,35,3,-65,-61,-54,525224
"1088",42,6,3,16.7332,35,3,-65,-61,-54,525224
"1089",42,9,0,16.7332,35,3,-65,-61,-54,525224
"1090",42,9,3,16.7332,35,3,-65,-61,-54,525224
"1091",42,12,0,16.7332,35,3,-65,-61,-54,525224
"1092",42,12,3,16.7332,35,3,-65,-61,-54,525224
"1093",43,15,0,0,35,3,-65,-61,-54,525226
"1094",43,15,3,0,35,3,-65,-61,-54,525226
"1095",43,18,0,0,35,3,-65,-61,-54,525226
"1096",43,18,3,0,35,3,-65,-61,-54,525226
"1097",43,21,0,0,35,3,-65,-61,-54,525226
"1098",43,21,3,0,35,3,-65,-61,-54,525226
"1099",43,24,0,0,35,3,-65,-61,-54,525226
"1100",43,24,3,0,35,3,-65,-61,-54,525226
"1101",43,27,0,0,35,3,-65,-61,-54,525226
"1102",43,27,3,0,35,3,-65,-61,-54,525226
"1103",43,30,0,0,35,3,-65,-61,-54,525226
"1104",43,30,3,0,35,3,-65,-61,-54,525226
"1105",43,33,0,0,35,3,-65,-61,-54,525226
"1106",43,33,3,0,35,3,-65,-61,-54,525226
"1107",43,36,0,0,35,3,-65,-61,-54,525226
"1108",43,36,3,0,35,3,-65,-61,-54,525226
"1109",43,0,0,16.7332,35,3,-65,-61,-54,525226
"1110",43,0,3,16.7332,35,3,-65,-61,-54,525226
"1111",43,3,0,16.7332,35,3,-65,-61,-54,525226
