"id_pos","x","y","distancia","correct_x","correct_y","ap1","ap2","ap3","tempo"
"15","6","0","33.5857","31","0","-48","-73","-75","2559"
"15","6","3","35.8542","31","0","-48","-73","-75","2559"
"15","9","0","35.897","31","0","-48","-73","-75","2559"
"15","9","3","32.1654","31","0","-48","-73","-75","2559"
"15","12","0","38.9714","31","0","-48","-73","-75","2559"
"15","12","3","37.1542","31","0","-48","-73","-75","2559"
"15","15","0","38.6278","31","0","-48","-73","-75","2559"
"15","15","3","38.2419","31","0","-48","-73","-75","2559"
"15","18","0","37.2312","31","0","-48","-73","-75","2559"
"15","18","3","37.2312","31","0","-48","-73","-75","2559"
"15","21","0","39.0774","31","0","-48","-73","-75","2559"
"15","21","3","25.0799","31","0","-48","-73","-75","2559"
"15","24","0","23.6008","31","0","-48","-73","-75","2559"
"15","24","3","23.7815","31","0","-48","-73","-75","2559"
"15","27","0","23.435","31","0","-48","-73","-75","2559"
"15","27","3","23.7022","31","0","-48","-73","-75","2559"
"15","30","0","28.2745","31","0","-48","-73","-75","2559"
"15","30","3","26.7308","31","0","-48","-73","-75","2559"
"15","33","0","23.5554","31","0","-48","-73","-75","2559"
"15","33","3","25.6467","31","0","-48","-73","-75","2559"
"15","36","0","23.6008","31","0","-48","-73","-75","2559"
"15","36","3","24.2887","31","0","-48","-73","-75","2559"
"16","0","0","35.8053","31","0","-47","-73","-75","2560"
"16","0","3","37.6032","31","0","-47","-73","-75","2560"
"16","3","0","37.0765","31","0","-47","-73","-75","2560"
"16","3","3","37.0353","31","0","-47","-73","-75","2560"
"16","6","0","33.8969","31","0","-47","-73","-75","2560"
"16","6","3","36.3128","31","0","-47","-73","-75","2560"
"16","9","0","36.3577","31","0","-47","-73","-75","2560"
"16","9","3","32.2607","31","0","-47","-73","-75","2560"
"16","12","0","39.2969","31","0","-47","-73","-75","2560"
"16","12","3","37.2585","31","0","-47","-73","-75","2560"
"16","15","0","38.9268","31","0","-47","-73","-75","2560"
"16","15","3","38.5069","31","0","-47","-73","-75","2560"
"16","18","0","37.3557","31","0","-47","-73","-75","2560"
"16","18","3","37.3557","31","0","-47","-73","-75","2560"
