
"id_pos","x","y","distancia","correct_x","correct_y","ap1","ap2","ap3"
"15","33","0","13.7733","0","2","-74","-46","-64"
"15","33","3","8.18535","0","2","-74","-60","-64"
"15","36","0","14.5736","0","2","-65","-55","-79"
"15","36","3","7.95138","0","2","-74","-59","-64"
"16","0","0","24.8521","0","16","-75","-47","-64"
"16","0","3","14.742","0","16","-75","-56","-70"
"16","0","6","15.7782","0","16","-75","-55","-70"
"16","0","9","16.9931","0","16","-67","-61","-62"
"16","0","12","30.3315","0","16","-73","-41","-73"
"16","0","15","14.7309","0","16","-67","-65","-62"
"16","0","18","14.6969","0","16","-71","-65","-59"
"16","3","0","27.6645","0","16","-72","-52","-52"
"16","3","3","21.3785","0","16","-72","-63","-52"
"16","3","6","23.3504","0","16","-72","-58","-52"
"16","3","9","19.73","0","16","-72","-69","-52"
"16","3","12","20.3958","0","16","-72","-66","-52"
"16","3","15","15.267","0","16","-71","-64","-59"
"16","3","18","13.5647","0","16","-71","-69","-59"
"16","6","0","23.6701","0","16","-83","-48","-73"
"16","6","3","15.3623","0","16","-83","-57","-73"
"16","9","0","22.3424","0","16","-83","-50","-73"
"16","9","3","15.8411","0","16","-83","-56","-73"
"16","12","0","24.5892","0","16","-83","-47","-73"
"16","12","3","27.5454","0","16","-83","-44","-73"
"16","15","0","36.1293","0","16","-83","-35","-73"
"16","15","3","29.8831","0","16","-71","-42","-75"
"16","18","0","35.3073","0","16","-74","-37","-64"
"16","18","3","36.0052","0","16","-74","-36","-64"
"16","21","0","26.9097","0","16","-74","-45","-64"
"16","21","3","27.0924","0","16","-74","-45","-64"
"16","24","0","25.9521","0","16","-74","-46","-64"
"16","24","3","26.4077","0","16","-74","-46","-64"
"16","27","0","29.0172","0","16","-74","-43","-64"
"16","27","3","25.8611","0","16","-74","-46","-64"
"16","30","0","18.1512","0","16","-74","-55","-64"
"16","30","3","25.6791","0","16","-74","-46","-64"
"16","33","0","26.5902","0","16","-74","-46","-64"
"16","33","3","13.3791","0","16","-74","-60","-64"
"16","36","0","21.6115","0","16","-65","-55","-79"
"16","36","3","13.9723","0","16","-74","-59","-64"
"17","0","0","20.1248","0","16","-75","-47","-64"
"17","0","3","9.82913","0","16","-75","-56","-70"
"17","0","6","10.8519","0","16","-75","-55","-70"
"17","0","9","14.4898","0","16","-67","-61","-62"
"17","0","12","25.3969","0","16","-73","-41","-73"
"17","0","15","13.4907","0","16","-67","-65","-62"
"17","0","18","13.4536","0","16","-71","-65","-59"
"17","3","0","24.4041","0","16","-72","-52","-52"
"17","3","3","19.9438","0","16","-72","-63","-52"
"17","3","6","21.0725","0","16","-72","-58","-52"
"17","3","9","19.9043","0","16","-72","-69","-52"
"17","3","12","19.6527","0","16","-72","-66","-52"
"17","3","15","13.6097","0","16","-71","-64","-59"
"17","3","18","13.7477","0","16","-71","-69","-59"
"17","6","0","18.8992","0","16","-83","-48","-73"
"17","6","3","11","0","16","-83","-57","-73"
"17","9","0","17.6039","0","16","-83","-50","-73"
"17","9","3","11.4325","0","16","-83","-56","-73"
"17","12","0","19.7992","0","16","-83","-47","-73"
"17","12","3","22.708","0","16","-83","-44","-73"
"17","15","0","31.2188","0","16","-83","-35","-73"
"17","15","3","25.0599","0","16","-71","-42","-75"
"17","18","0","30.4442","0","16","-74","-37","-64"
"17","18","3","31.1363","0","16","-74","-36","-64"
"17","21","0","22.1593","0","16","-74","-45","-64"
"17","21","3","22.3383","0","16","-74","-45","-64"
"17","24","0","21.223","0","16","-74","-46","-64"
"17","24","3","21.6682","0","16","-74","-46","-64"
"17","27","0","24.2281","0","16","-74","-43","-64"
"17","27","3","21.1342","0","16","-74","-46","-64"
"17","30","0","13.7733","0","16","-74","-55","-64"
"17","30","3","20.9566","0","16","-74","-46","-64"
"17","33","0","21.8466","0","16","-74","-46","-64"
"17","33","3","9.69536","0","16","-74","-60","-64"
"17","36","0","18.1962","0","16","-65","-55","-79"
"17","36","3","10.1529","0","16","-74","-59","-64"
"18","0","0","20.1248","0","16","-75","-47","-64"
"18","0","3","9.82913","0","16","-75","-56","-70"
"18","0","6","10.8519","0","16","-75","-55","-70"
"18","0","9","14.4898","0","16","-67","-61","-62"
"18","0","12","25.3969","0","16","-73","-41","-73"
"18","0","15","13.4907","0","16","-67","-65","-62"
"18","0","18","13.4536","0","16","-71","-65","-59"
"18","3","0","24.4041","0","16","-72","-52","-52"
"18","3","3","19.9438","0","16","-72","-63","-52"
"18","3","6","21.0725","0","16","-72","-58","-52"
"18","3","9","19.9043","0","16","-72","-69","-52"
"18","3","12","19.6527","0","16","-72","-66","-52"
"18","3","15","13.6097","0","16","-71","-64","-59"
"18","3","18","13.7477","0","16","-71","-69","-59"
"18","6","0","18.8992","0","16","-83","-48","-73"
"18","6","3","11","0","16","-83","-57","-73"
"18","9","0","17.6039","0","16","-83","-50","-73"
"18","9","3","11.4325","0","16","-83","-56","-73"
"18","12","0","19.7992","0","16","-83","-47","-73"
"18","12","3","22.708","0","16","-83","-44","-73"
"18","15","0","31.2188","0","16","-83","-35","-73"
"18","15","3","25.0599","0","16","-71","-42","-75"
"18","18","0","30.4442","0","16","-74","-37","-64"
"18","18","3","31.1363","0","16","-74","-36","-64"
"18","21","0","22.1593","0","16","-74","-45","-64"
"18","21","3","22.3383","0","16","-74","-45","-64"
"18","24","0","21.223","0","16","-74","-46","-64"
"18","24","3","21.6682","0","16","-74","-46","-64"
"18","27","0","24.2281","0","16","-74","-43","-64"
"18","27","3","21.1342","0","16","-74","-46","-64"
"18","30","0","13.7733","0","16","-74","-55","-64"
"18","30","3","20.9566","0","16","-74","-46","-64"
"18","33","0","21.8466","0","16","-74","-46","-64"
"18","33","3","9.69536","0","16","-74","-60","-64"
"18","36","0","18.1962","0","16","-65","-55","-79"
"18","36","3","10.1529","0","16","-74","-59","-64"
"19","0","0","33.9868","3","16","-75","-47","-64"
"19","0","3","32.0185","3","16","-75","-56","-70"
"19","0","6","32.4764","3","16","-75","-55","-70"
"19","0","9","20.0251","3","16","-67","-61","-62"
"19","0","12","41.6053","3","16","-73","-41","-73"
"19","0","15","18.3848","3","16","-67","-65","-62"
"19","0","18","19.8746","3","16","-71","-65","-59"
"19","3","0","25.8722","3","16","-72","-52","-52"
"19","3","3","19.5751","3","16","-72","-63","-52"
"19","3","6","21.5175","3","16","-72","-58","-52"
"19","3","9","18.1289","3","16","-72","-69","-52"
"19","3","12","18.6557","3","16","-72","-66","-52"
"19","3","15","20.2364","3","16","-71","-64","-59"
"19","3","18","19.2614","3","16","-71","-69","-59"
"19","6","0","42.9611","3","16","-83","-48","-73"
"19","6","3","39.2301","3","16","-83","-57","-73"
"19","9","0","42.2768","3","16","-83","-50","-73"
"19","9","3","39.4068","3","16","-83","-56","-73"
"19","12","0","43.4523","3","16","-83","-47","-73"
"19","12","3","45.1235","3","16","-83","-44","-73"
"19","15","0","50.6476","3","16","-83","-35","-73"
"19","15","3","41.2068","3","16","-71","-42","-75"
"19","18","0","41.4325","3","16","-74","-37","-64"
"19","18","3","42.0118","3","16","-74","-36","-64"
"19","21","0","34.8068","3","16","-74","-45","-64"
"19","21","3","34.9428","3","16","-74","-45","-64"
"19","24","0","34.1012","3","16","-74","-46","-64"
"19","24","3","34.4354","3","16","-74","-46","-64"
"19","27","0","36.4006","3","16","-74","-43","-64"
"19","27","3","34.0348","3","16","-74","-46","-64"
"19","30","0","28.9052","3","16","-74","-55","-64"
"19","30","3","33.9023","3","16","-74","-46","-64"
"19","33","0","34.57","3","16","-74","-46","-64"
"19","33","3","26.3818","3","16","-74","-60","-64"
"19","36","0","34.4944","3","16","-65","-55","-79"
"19","36","3","26.6608","3","16","-74","-59","-64"
"20","0","0","36.7859","3","16","-75","-47","-64"
"20","0","3","33.908","3","16","-75","-56","-70"
"20","0","6","34.4625","3","16","-75","-55","-70"
"20","0","9","22.1822","3","16","-67","-61","-62"
"20","0","12","44.486","3","16","-73","-41","-73"
"20","0","15","19.8494","3","16","-67","-65","-62"
"20","0","18","21.2368","3","16","-71","-65","-59"
"20","3","0","28.8648","3","16","-72","-52","-52"
"20","3","3","21.4152","3","16","-72","-63","-52"
"20","3","6","23.9155","3","16","-72","-58","-52"
"20","3","9","18.7385","3","16","-72","-69","-52"
"20","3","12","19.9961","3","16","-72","-66","-52"
"20","3","15","21.8127","3","16","-71","-64","-59"
"20","3","18","19.8746","3","16","-71","-69","-59"
"20","6","0","45.1235","3","16","-83","-48","-73"
"20","6","3","40.7308","3","16","-83","-57","-73"
"20","9","0","44.3481","3","16","-83","-50","-73"
"20","9","3","40.9522","3","16","-83","-56","-73"
"20","12","0","45.6749","3","16","-83","-47","-73"
"20","12","3","47.5248","3","16","-83","-44","-73"
"20","15","0","53.458","3","16","-83","-35","-73"
"20","15","3","44.0227","3","16","-71","-42","-75"
"20","18","0","44.7266","3","16","-74","-37","-64"
"20","18","3","45.3268","3","16","-74","-36","-64"
"20","21","0","37.7622","3","16","-74","-45","-64"
"20","21","3","37.9078","3","16","-74","-45","-64"
"20","24","0","37.005","3","16","-74","-46","-64"
"20","24","3","37.3642","3","16","-74","-46","-64"
"20","27","0","39.4588","3","16","-74","-43","-64"
"20","27","3","36.9335","3","16","-74","-46","-64"
"20","30","0","31.2302","3","16","-74","-55","-64"
"20","30","3","36.7908","3","16","-74","-46","-64"
"20","33","0","37.5086","3","16","-74","-46","-64"
"20","33","3","28.1425","3","16","-74","-60","-64"
"20","36","0","36.4229","3","16","-65","-55","-79"
"20","36","3","28.5046","3","16","-74","-59","-64"
"21","0","0","37.5196","3","16","-75","-47","-64"
"21","0","3","34.4369","3","16","-75","-56","-70"
"21","0","6","35.0129","3","16","-75","-55","-70"
"21","0","9","22.7994","3","16","-67","-61","-62"
"21","0","12","45.2327","3","16","-73","-41","-73"
"21","0","15","20.3224","3","16","-67","-65","-62"
"21","0","18","21.6795","3","16","-71","-65","-59"
"21","3","0","29.6502","3","16","-72","-52","-52"
"21","3","3","21.9652","3","16","-72","-63","-52"
"21","3","6","24.5803","3","16","-72","-58","-52"
"21","3","9","19.0197","3","16","-72","-69","-52"
"21","3","12","20.4401","3","16","-72","-66","-52"
"21","3","15","22.3017","3","16","-71","-64","-59"
"21","3","18","20.1494","3","16","-71","-69","-59"
"21","6","0","45.7028","3","16","-83","-48","-73"
"21","6","3","41.1582","3","16","-83","-57","-73"
"21","9","0","44.9067","3","16","-83","-50","-73"
"21","9","3","41.39","3","16","-83","-56","-73"
"21","12","0","46.2679","3","16","-83","-47","-73"
"21","12","3","48.1583","3","16","-83","-44","-73"
"21","15","0","54.1839","3","16","-83","-35","-73"
"21","15","3","44.7549","3","16","-71","-42","-75"
"21","18","0","45.5677","3","16","-74","-37","-64"
"21","18","3","46.1725","3","16","-74","-36","-64"
"21","21","0","38.5306","3","16","-74","-45","-64"
"21","21","3","38.6782","3","16","-74","-45","-64"
"21","24","0","37.7622","3","16","-74","-46","-64"
"21","24","3","38.1268","3","16","-74","-46","-64"
"21","27","0","40.2492","3","16","-74","-43","-64"
"21","27","3","37.6897","3","16","-74","-46","-64"
"21","30","0","31.8634","3","16","-74","-55","-64"
"21","30","3","37.5447","3","16","-74","-46","-64"
"21","33","0","38.2733","3","16","-74","-46","-64"
"21","33","3","28.6531","3","16","-74","-60","-64"
"21","36","0","36.957","3","16","-65","-55","-79"
"21","36","3","29.0334","3","16","-74","-59","-64"
"22","0","0","39.7906","3","16","-75","-47","-64"
"22","0","3","36.1431","3","16","-75","-56","-70"
"22","0","6","36.778","3","16","-75","-55","-70"
"22","0","9","24.8012","3","16","-67","-61","-62"
"22","0","12","47.5289","3","16","-73","-41","-73"
"22","0","15","21.9545","3","16","-67","-65","-62"
"22","0","18","23.2164","3","16","-71","-65","-59"
"22","3","0","32.0779","3","16","-72","-52","-52"
"22","3","3","23.7916","3","16","-72","-63","-52"
"22","3","6","26.7003","3","16","-72","-58","-52"
"22","3","9","20.1397","3","16","-72","-69","-52"
"22","3","12","21.9922","3","16","-72","-66","-52"
"22","3","15","23.96","3","16","-71","-64","-59"
"22","3","18","21.2368","3","16","-71","-69","-59"
"22","6","0","47.5248","3","16","-83","-48","-73"
"22","6","3","42.5558","3","16","-83","-57","-73"
"22","9","0","46.671","3","16","-83","-50","-73"
"22","9","3","42.8167","3","16","-83","-56","-73"
"22","12","0","48.1279","3","16","-83","-47","-73"
"22","12","3","50.1307","3","16","-83","-44","-73"
"22","15","0","56.4121","3","16","-83","-35","-73"
"22","15","3","47.0106","3","16","-71","-42","-75"
"22","18","0","48.1277","3","16","-74","-37","-64"
"22","18","3","48.7446","3","16","-74","-36","-64"
"22","21","0","40.8958","3","16","-74","-45","-64"
"22","21","3","41.0488","3","16","-74","-45","-64"
"22","24","0","40.0979","3","16","-74","-46","-64"
"22","24","3","40.4767","3","16","-74","-46","-64"
"22","27","0","42.6732","3","16","-74","-43","-64"
"22","27","3","40.0225","3","16","-74","-46","-64"
"22","30","0","33.8693","3","16","-74","-55","-64"
"22","30","3","39.8717","3","16","-74","-46","-64"
"22","33","0","40.6289","3","16","-74","-46","-64"
"22","33","3","30.3315","3","16","-74","-60","-64"
"22","36","0","38.6702","3","16","-65","-55","-79"
"22","36","3","30.7608","3","16","-74","-59","-64"
"23","0","0","36.0649","3","16","-75","-47","-64"
"23","0","3","33.4008","3","16","-75","-56","-70"
"23","0","6","33.9327","3","16","-75","-55","-70"
"23","0","9","21.5937","3","16","-67","-61","-62"
"23","0","12","43.7493","3","16","-73","-41","-73"
"23","0","15","19.4165","3","16","-67","-65","-62"
"23","0","18","20.8327","3","16","-71","-65","-59"
"23","3","0","28.0932","3","16","-72","-52","-52"
"23","3","3","20.8987","3","16","-72","-63","-52"
"23","3","6","23.2748","3","16","-72","-58","-52"
"23","3","9","18.5071","3","16","-72","-69","-52"
"23","3","12","19.5932","3","16","-72","-66","-52"
"23","3","15","21.3594","3","16","-71","-64","-59"
"23","3","18","19.6469","3","16","-71","-69","-59"
"23","6","0","44.5591","3","16","-83","-48","-73"
"23","6","3","40.3237","3","16","-83","-57","-73"
"23","9","0","43.8052","3","16","-83","-50","-73"
"23","9","3","40.5344","3","16","-83","-56","-73"
"23","12","0","45.0963","3","16","-83","-47","-73"
"23","12","3","46.904","3","16","-83","-44","-73"
"23","15","0","52.741","3","16","-83","-35","-73"
"23","15","3","43.3013","3","16","-71","-42","-75"
"23","18","0","43.8921","3","16","-74","-37","-64"
"23","18","3","44.4874","3","16","-74","-36","-64"
"23","21","0","37.005","3","16","-74","-45","-64"
"23","21","3","37.1483","3","16","-74","-45","-64"
"23","24","0","36.2595","3","16","-74","-46","-64"
"23","24","3","36.613","3","16","-74","-46","-64"
"23","27","0","38.6782","3","16","-74","-43","-64"
"23","27","3","36.1891","3","16","-74","-46","-64"
"23","30","0","30.6165","3","16","-74","-55","-64"
"23","30","3","36.0487","3","16","-74","-46","-64"
"23","33","0","36.7552","3","16","-74","-46","-64"
"23","33","3","27.6586","3","16","-74","-60","-64"
"23","36","0","35.9087","3","16","-65","-55","-79"
"23","36","3","28.0015","3","16","-74","-59","-64"
"24","0","0","36.7859","3","16","-75","-47","-64"
"24","0","3","33.908","3","16","-75","-56","-70"
"24","0","6","34.4625","3","16","-75","-55","-70"
"24","0","9","22.1822","3","16","-67","-61","-62"
"24","0","12","44.486","3","16","-73","-41","-73"
"24","0","15","19.8494","3","16","-67","-65","-62"
"24","0","18","21.2368","3","16","-71","-65","-59"
"24","3","0","28.8648","3","16","-72","-52","-52"
"24","3","3","21.4152","3","16","-72","-63","-52"
"24","3","6","23.9155","3","16","-72","-58","-52"
"24","3","9","18.7385","3","16","-72","-69","-52"
"24","3","12","19.9961","3","16","-72","-66","-52"
"24","3","15","21.8127","3","16","-71","-64","-59"
"24","3","18","19.8746","3","16","-71","-69","-59"
"24","6","0","45.1235","3","16","-83","-48","-73"
"24","6","3","40.7308","3","16","-83","-57","-73"
"24","9","0","44.3481","3","16","-83","-50","-73"
"24","9","3","40.9522","3","16","-83","-56","-73"
"24","12","0","45.6749","3","16","-83","-47","-73"
"24","12","3","47.5248","3","16","-83","-44","-73"
"24","15","0","53.458","3","16","-83","-35","-73"
"24","15","3","44.0227","3","16","-71","-42","-75"
"24","18","0","44.7266","3","16","-74","-37","-64"
"24","18","3","45.3268","3","16","-74","-36","-64"
"24","21","0","37.7622","3","16","-74","-45","-64"
"24","21","3","37.9078","3","16","-74","-45","-64"
"24","24","0","37.005","3","16","-74","-46","-64"
"24","24","3","37.3642","3","16","-74","-46","-64"
"24","27","0","39.4588","3","16","-74","-43","-64"
"24","27","3","36.9335","3","16","-74","-46","-64"
"24","30","0","31.2302","3","16","-74","-55","-64"
"24","30","3","36.7908","3","16","-74","-46","-64"
"24","33","0","37.5086","3","16","-74","-46","-64"
"24","33","3","28.1425","3","16","-74","-60","-64"
"24","36","0","36.4229","3","16","-65","-55","-79"
"24","36","3","28.5046","3","16","-74","-59","-64"
"25","0","0","25.3895","5","0","-75","-47","-64"
"25","0","3","29.704","5","0","-75","-56","-70"
"25","0","6","29.495","5","0","-75","-55","-70"
"25","0","9","20.634","5","0","-67","-61","-62"
"25","0","12","31.1609","5","0","-73","-41","-73"
"25","0","15","23.1948","5","0","-67","-65","-62"
"25","0","18","24.3926","5","0","-71","-65","-59"
"25","3","0","18.1748","5","0","-72","-52","-52"
"25","3","3","22.0463","5","0","-72","-63","-52"
"25","3","6","19.956","5","0","-72","-58","-52"
"25","3","9","26.387","5","0","-72","-69","-52"
"25","3","12","23.8535","5","0","-72","-66","-52"
"25","3","15","23.6238","5","0","-71","-64","-59"
"25","3","18","27.037","5","0","-71","-69","-59"
"25","6","0","37.0577","5","0","-83","-48","-73"
"25","6","3","37.6696","5","0","-83","-57","-73"
"25","9","0","37.016","5","0","-83","-50","-73"
"25","9","3","37.5758","5","0","-83","-56","-73"
"25","12","0","37.1164","5","0","-83","-47","-73"
"25","12","3","37.4667","5","0","-83","-44","-73"
"25","15","0","39.7785","5","0","-83","-35","-73"
"25","15","3","31.273","5","0","-71","-42","-75"
"25","18","0","27.8856","5","0","-74","-37","-64"
"25","18","3","28.2377","5","0","-74","-36","-64"
"25","21","0","24.8823","5","0","-74","-45","-64"
"25","21","3","24.9199","5","0","-74","-45","-64"
"25","24","0","24.7085","5","0","-74","-46","-64"
"25","24","3","24.7864","5","0","-74","-46","-64"
"25","27","0","25.3969","5","0","-74","-43","-64"
"25","27","3","24.694","5","0","-74","-46","-64"
"25","30","0","24.8287","5","0","-74","-55","-64"
"25","30","3","24.6661","5","0","-74","-46","-64"
"25","33","0","24.8201","5","0","-74","-46","-64"
"25","33","3","26.3818","5","0","-74","-60","-64"
"25","36","0","31.4015","5","0","-65","-55","-79"
"25","36","3","26.1194","5","0","-74","-59","-64"
"26","0","0","25.3895","5","0","-75","-47","-64"
"26","0","3","29.704","5","0","-75","-56","-70"
"26","0","6","29.495","5","0","-75","-55","-70"
"26","0","9","20.634","5","0","-67","-61","-62"
"26","0","12","31.1609","5","0","-73","-41","-73"
"26","0","15","23.1948","5","0","-67","-65","-62"
"26","0","18","24.3926","5","0","-71","-65","-59"
"26","3","0","18.1748","5","0","-72","-52","-52"
"26","3","3","22.0463","5","0","-72","-63","-52"
"26","3","6","19.956","5","0","-72","-58","-52"
"26","3","9","26.387","5","0","-72","-69","-52"
"26","3","12","23.8535","5","0","-72","-66","-52"
"26","3","15","23.6238","5","0","-71","-64","-59"
"26","3","18","27.037","5","0","-71","-69","-59"
"26","6","0","37.0577","5","0","-83","-48","-73"
"26","6","3","37.6696","5","0","-83","-57","-73"
"26","9","0","37.016","5","0","-83","-50","-73"
"26","9","3","37.5758","5","0","-83","-56","-73"
"26","12","0","37.1164","5","0","-83","-47","-73"
"26","12","3","37.4667","5","0","-83","-44","-73"
"26","15","0","39.7785","5","0","-83","-35","-73"
"26","15","3","31.273","5","0","-71","-42","-75"
"26","18","0","27.8856","5","0","-74","-37","-64"
"26","18","3","28.2377","5","0","-74","-36","-64"
"26","21","0","24.8823","5","0","-74","-45","-64"
"26","21","3","24.9199","5","0","-74","-45","-64"
"26","24","0","24.7085","5","0","-74","-46","-64"
"26","24","3","24.7864","5","0","-74","-46","-64"
"26","27","0","25.3969","5","0","-74","-43","-64"
"26","27","3","24.694","5","0","-74","-46","-64"
"26","30","0","24.8287","5","0","-74","-55","-64"
"26","30","3","24.6661","5","0","-74","-46","-64"
"26","33","0","24.8201","5","0","-74","-46","-64"
"26","33","3","26.3818","5","0","-74","-60","-64"
"26","36","0","31.4015","5","0","-65","-55","-79"
"26","36","3","26.1194","5","0","-74","-59","-64"
"27","0","0","25.5177","5","0","-75","-47","-64"
"27","0","3","29.5037","5","0","-75","-56","-70"
"27","0","6","29.3291","5","0","-75","-55","-70"
"27","0","9","20.1377","5","0","-67","-61","-62"
"27","0","12","31.4643","5","0","-73","-41","-73"
"27","0","15","22.561","5","0","-67","-65","-62"
"27","0","18","23.7908","5","0","-71","-65","-59"
"27","3","0","18.1183","5","0","-72","-52","-52"
"27","3","3","21.4918","5","0","-72","-63","-52"
"27","3","6","19.5571","5","0","-72","-58","-52"
"27","3","9","25.6689","5","0","-72","-69","-52"
"27","3","12","23.2151","5","0","-72","-66","-52"
"27","3","15","23.0576","5","0","-71","-64","-59"
"27","3","18","26.3439","5","0","-71","-69","-59"
"27","6","0","37.12","5","0","-83","-48","-73"
"27","6","3","37.4967","5","0","-83","-57","-73"
"27","9","0","37.0411","5","0","-83","-50","-73"
"27","9","3","37.4164","5","0","-83","-56","-73"
"27","12","0","37.2042","5","0","-83","-47","-73"
"27","12","3","37.6347","5","0","-83","-44","-73"
"27","15","0","40.1556","5","0","-83","-35","-73"
"27","15","3","31.5436","5","0","-71","-42","-75"
"27","18","0","28.3824","5","0","-74","-37","-64"
"27","18","3","28.7533","5","0","-74","-36","-64"
"27","21","0","25.0948","5","0","-74","-45","-64"
"27","21","3","25.1396","5","0","-74","-45","-64"
"27","24","0","24.8823","5","0","-74","-46","-64"
"27","24","3","24.9788","5","0","-74","-46","-64"
"27","27","0","25.6905","5","0","-74","-43","-64"
"27","27","3","24.8641","5","0","-74","-46","-64"
"27","30","0","24.6661","5","0","-74","-55","-64"
"27","30","3","24.8287","5","0","-74","-46","-64"
"27","33","0","25.0198","5","0","-74","-46","-64"
"27","33","3","26.0192","5","0","-74","-60","-64"
"27","36","0","31.261","5","0","-65","-55","-79"
"27","36","3","25.7809","5","0","-74","-59","-64"
"28","0","0","5.25624","5","0","-75","-47","-64"
"28","0","3","7.02331","5","0","-75","-56","-70"
"28","0","6","6.07908","5","0","-75","-55","-70"
"28","0","9","15.7722","5","0","-67","-61","-62"
"28","0","12","11.0454","5","0","-73","-41","-73"
"28","0","15","19","5","0","-67","-65","-62"
"28","0","18","18.4932","5","0","-71","-65","-59"
"28","3","0","16.8322","5","0","-72","-52","-52"
"28","3","3","20.9533","5","0","-72","-63","-52"
"28","3","6","18.7414","5","0","-72","-58","-52"
"28","3","9","25.4809","5","0","-72","-69","-52"
"28","3","12","22.8471","5","0","-72","-66","-52"
"28","3","15","17.4666","5","0","-71","-64","-59"
"28","3","18","21.8632","5","0","-71","-69","-59"
"28","6","0","8.01713","5","0","-83","-48","-73"
"28","6","3","10.4881","5","0","-83","-57","-73"
"28","9","0","7.822","5","0","-83","-50","-73"
"28","9","3","10.146","5","0","-83","-56","-73"
"28","12","0","8.28421","5","0","-83","-47","-73"
"28","12","3","9.73398","5","0","-83","-44","-73"
"28","15","0","16.5326","5","0","-83","-35","-73"
"28","15","3","12.2066","5","0","-71","-42","-75"
"28","18","0","14.3739","5","0","-74","-37","-64"
"28","18","3","15.0456","5","0","-74","-36","-64"
"28","21","0","6.93767","5","0","-74","-45","-64"
"28","21","3","7.07107","5","0","-74","-45","-64"
"28","24","0","6.28588","5","0","-74","-46","-64"
"28","24","3","6.58538","5","0","-74","-46","-64"
"28","27","0","8.60233","5","0","-74","-43","-64"
"28","27","3","6.22865","5","0","-74","-46","-64"
"28","30","0","6.74276","5","0","-74","-55","-64"
"28","30","3","6.11696","5","0","-74","-46","-64"
"28","33","0","6.71091","5","0","-74","-46","-64"
"28","33","3","11.1803","5","0","-74","-60","-64"
"28","36","0","17.0017","5","0","-65","-55","-79"
"28","36","3","10.5463","5","0","-74","-59","-64"
"29","0","0","4.53657","10","0","-75","-47","-64"
"29","0","3","8.89052","10","0","-75","-56","-70"
"29","0","6","7.90438","10","0","-75","-55","-70"
"29","0","9","17.1825","10","0","-67","-61","-62"
"29","0","12","9.48683","10","0","-73","-41","-73"
"29","0","15","20.6155","10","0","-67","-65","-62"
"29","0","18","20.1494","10","0","-71","-65","-59"
"29","3","0","17.1294","10","0","-72","-52","-52"
"29","3","3","22.2109","10","0","-72","-63","-52"
"29","3","6","19.7171","10","0","-72","-58","-52"
"29","3","9","27.0192","10","0","-72","-69","-52"
"29","3","12","24.2504","10","0","-72","-66","-52"
"29","3","15","19.0772","10","0","-71","-64","-59"
"29","3","18","23.622","10","0","-71","-69","-59"
"29","6","0","7.81257","10","0","-83","-48","-73"
"29","6","3","11.9164","10","0","-83","-57","-73"
"29","9","0","7.96676","10","0","-83","-50","-73"
"29","9","3","11.5259","10","0","-83","-56","-73"
"29","12","0","7.84732","10","0","-83","-47","-73"
"29","12","3","8.68978","10","0","-83","-44","-73"
"29","15","0","14.8","10","0","-83","-35","-73"
"29","15","3","11","10","0","-71","-42","-75"
"29","18","0","12.5181","10","0","-74","-37","-64"
"29","18","3","13.1761","10","0","-74","-36","-64"
"29","21","0","5.73527","10","0","-74","-45","-64"
"29","21","3","5.83095","10","0","-74","-45","-64"
"29","24","0","5.31736","10","0","-74","-46","-64"
"29","24","3","5.49767","10","0","-74","-46","-64"
"29","27","0","7.07107","10","0","-74","-43","-64"
"29","27","3","5.28572","10","0","-74","-46","-64"
"29","30","0","8.21949","10","0","-74","-55","-64"
"29","30","3","5.22704","10","0","-74","-46","-64"
"29","33","0","5.57957","10","0","-74","-46","-64"
"29","33","3","13","10","0","-74","-60","-64"
"29","36","0","17.6827","10","0","-65","-55","-79"
"29","36","3","12.3437","10","0","-74","-59","-64"
"30","0","0","4.80669","10","3","-75","-47","-64"
"30","0","3","7.94884","10","3","-75","-56","-70"
"30","0","6","6.97977","10","3","-75","-55","-70"
"30","0","9","16.4621","10","3","-67","-61","-62"
"30","0","12","10.247","10","3","-73","-41","-73"
"30","0","15","19.799","10","3","-67","-65","-62"
"30","0","18","19.3132","10","3","-71","-65","-59"
"30","3","0","16.952","10","3","-72","-52","-52"
"30","3","3","21.5681","10","3","-72","-63","-52"
"30","3","6","19.2095","10","3","-72","-58","-52"
"30","3","9","26.2423","10","3","-72","-69","-52"
"30","3","12","23.538","10","3","-72","-66","-52"
"30","3","15","18.2623","10","3","-71","-64","-59"
"30","3","18","22.7376","10","3","-71","-69","-59"
"30","6","0","7.85209","10","3","-83","-48","-73"
"30","6","3","11.1803","10","3","-83","-57","-73"
"30","9","0","7.83112","10","3","-83","-50","-73"
"30","9","3","10.8117","10","3","-83","-56","-73"
"30","12","0","8.00652","10","3","-83","-47","-73"
"30","12","3","9.17231","10","3","-83","-44","-73"
"30","15","0","15.6583","10","3","-83","-35","-73"
"30","15","3","11.5758","10","3","-71","-42","-75"
"30","18","0","13.4408","10","3","-74","-37","-64"
"30","18","3","14.1064","10","3","-74","-36","-64"
"30","21","0","6.28588","10","3","-74","-45","-64"
"30","21","3","6.40312","10","3","-74","-45","-64"
"30","24","0","5.73527","10","3","-74","-46","-64"
"30","24","3","5.98296","10","3","-74","-46","-64"
"30","27","0","7.81025","10","3","-74","-43","-64"
"30","27","3","5.68924","10","3","-74","-46","-64"
"30","30","0","7.45066","10","3","-74","-55","-64"
