
"id_pos","x","y","distancia","correct_x","correct_y","ap1","ap2","ap3","tempo"
"4","3","3","18.9597","9","0","-72","-63","-52","9"
"4","3","6","15.7012","9","0","-72","-58","-52","9"
"4","3","9","24.6864","9","0","-72","-69","-52","9"
"4","3","12","21.4507","9","0","-72","-66","-52","9"
"4","3","15","18.231","9","0","-71","-64","-59","9"
"4","3","18","23.1733","9","0","-71","-69","-59","9"
"4","6","0","13.0544","9","0","-83","-48","-73","9"
"4","6","3","16.4012","9","0","-83","-57","-73","9"
"4","9","0","13.2519","9","0","-83","-50","-73","9"
"4","9","3","16.0872","9","0","-83","-56","-73","9"
"4","12","0","13.0022","9","0","-83","-47","-73","9"
"4","12","3","13.3001","9","0","-83","-44","-73","9"
"4","15","0","17.4039","9","0","-83","-35","-73","9"
"4","15","3","16.4317","9","0","-71","-42","-75","9"
"4","18","0","11.6082","9","0","-74","-37","-64","9"
"4","18","3","12.2567","9","0","-74","-36","-64","9"
"4","21","0","5.31736","9","0","-74","-45","-64","9"
"4","21","3","5.38516","9","0","-74","-45","-64","9"
"4","24","0","5.0651","9","0","-74","-46","-64","9"
"4","24","3","5.16266","9","0","-74","-46","-64","9"
"4","27","0","6.40312","9","0","-74","-43","-64","9"
"4","27","3","5.05076","9","0","-74","-46","-64","9"
"4","30","0","9.03369","9","0","-74","-55","-64","9"
"4","30","3","5.02736","9","0","-74","-46","-64","9"
"4","33","0","5.21336","9","0","-74","-46","-64","9"
"4","33","3","13.9284","9","0","-74","-60","-64","9"
"4","36","0","23.5687","9","0","-65","-55","-79","9"
"4","36","3","13.2642","9","0","-74","-59","-64","9"
"5","0","0","4.59394","9","0","-75","-47","-64","15"
"5","0","3","12.0492","9","0","-75","-56","-70","15"
"5","0","6","11.4332","9","0","-75","-55","-70","15"
"5","0","9","16.0313","9","0","-67","-61","-62","15"
"5","0","12","15.2643","9","0","-73","-41","-73","15"
"5","0","15","19.4422","9","0","-67","-65","-62","15"
"5","0","18","17.5784","9","0","-71","-65","-59","15"
"5","3","0","11.1072","9","0","-72","-52","-52","15"
"5","3","3","17.3546","9","0","-72","-63","-52","15"
"5","3","6","14.3179","9","0","-72","-58","-52","15"
"5","3","9","22.9054","9","0","-72","-69","-52","15"
"5","3","12","19.7493","9","0","-72","-66","-52","15"
"5","3","15","16.4168","9","0","-71","-64","-59","15"
"5","3","18","21.2838","9","0","-71","-69","-59","15"
"5","6","0","13.0252","9","0","-83","-48","-73","15"
"5","6","3","15.2643","9","0","-83","-57","-73","15"
"5","9","0","13.0126","9","0","-83","-50","-73","15"
"5","9","3","14.9965","9","0","-83","-56","-73","15"
"5","12","0","13.1189","9","0","-83","-47","-73","15"
"5","12","3","13.8611","9","0","-83","-44","-73","15"
"5","15","0","18.7932","9","0","-83","-35","-73","15"
"5","15","3","17.1464","9","0","-71","-42","-75","15"
"5","18","0","13.4408","9","0","-74","-37","-64","15"
"5","18","3","14.1064","9","0","-74","-36","-64","15"
"5","21","0","6.28588","9","0","-74","-45","-64","15"
"5","21","3","6.40312","9","0","-74","-45","-64","15"
"5","24","0","5.73527","9","0","-74","-46","-64","15"
"5","24","3","5.98296","9","0","-74","-46","-64","15"
"5","27","0","7.81025","9","0","-74","-43","-64","15"
"5","27","3","5.68924","9","0","-74","-46","-64","15"
"5","30","0","7.45066","9","0","-74","-55","-64","15"
"5","30","3","5.60085","9","0","-74","-46","-64","15"
"5","33","0","6.08966","9","0","-74","-46","-64","15"
"5","33","3","12.083","9","0","-74","-60","-64","15"
"5","36","0","22.9753","9","0","-65","-55","-79","15"
"5","36","3","11.4366","9","0","-74","-59","-64","15"
"6","0","0","4.59394","9","0","-75","-47","-64","19"
"6","0","3","12.0492","9","0","-75","-56","-70","19"
"6","0","6","11.4332","9","0","-75","-55","-70","19"
"6","0","9","16.0313","9","0","-67","-61","-62","19"
"6","0","12","15.2643","9","0","-73","-41","-73","19"
"6","0","15","19.4422","9","0","-67","-65","-62","19"
"6","0","18","17.5784","9","0","-71","-65","-59","19"
"6","3","0","11.1072","9","0","-72","-52","-52","19"
"6","3","3","17.3546","9","0","-72","-63","-52","19"
"6","3","6","14.3179","9","0","-72","-58","-52","19"
"6","3","9","22.9054","9","0","-72","-69","-52","19"
"6","3","12","19.7493","9","0","-72","-66","-52","19"
"6","3","15","16.4168","9","0","-71","-64","-59","19"
"6","3","18","21.2838","9","0","-71","-69","-59","19"
"6","6","0","13.0252","9","0","-83","-48","-73","19"
"6","6","3","15.2643","9","0","-83","-57","-73","19"
"6","9","0","13.0126","9","0","-83","-50","-73","19"
"6","9","3","14.9965","9","0","-83","-56","-73","19"
"6","12","0","13.1189","9","0","-83","-47","-73","19"
"6","12","3","13.8611","9","0","-83","-44","-73","19"
"6","15","0","18.7932","9","0","-83","-35","-73","19"
"6","15","3","17.1464","9","0","-71","-42","-75","19"
"6","18","0","13.4408","9","0","-74","-37","-64","19"
"6","18","3","14.1064","9","0","-74","-36","-64","19"
"6","21","0","6.28588","9","0","-74","-45","-64","19"
"6","21","3","6.40312","9","0","-74","-45","-64","19"
"6","24","0","5.73527","9","0","-74","-46","-64","19"
"6","24","3","5.98296","9","0","-74","-46","-64","19"
"6","27","0","7.81025","9","0","-74","-43","-64","19"
"6","27","3","5.68924","9","0","-74","-46","-64","19"
"6","30","0","7.45066","9","0","-74","-55","-64","19"
"6","30","3","5.60085","9","0","-74","-46","-64","19"
"6","33","0","6.08966","9","0","-74","-46","-64","19"
"6","33","3","12.083","9","0","-74","-60","-64","19"
"6","36","0","22.9753","9","0","-65","-55","-79","19"
"6","36","3","11.4366","9","0","-74","-59","-64","19"
"7","0","0","4.59394","0","0","-75","-47","-64","46"
"7","0","3","12.0492","0","0","-75","-56","-70","46"
"7","0","6","11.4332","0","0","-75","-55","-70","46"
"7","0","9","16.0313","0","0","-67","-61","-62","46"
"7","0","12","15.2643","0","0","-73","-41","-73","46"
"7","0","15","19.4422","0","0","-67","-65","-62","46"
"7","0","18","17.5784","0","0","-71","-65","-59","46"
"7","3","0","11.1072","0","0","-72","-52","-52","46"
"7","3","3","17.3546","0","0","-72","-63","-52","46"
"7","3","6","14.3179","0","0","-72","-58","-52","46"
"7","3","9","22.9054","0","0","-72","-69","-52","46"
"7","3","12","19.7493","0","0","-72","-66","-52","46"
"7","3","15","16.4168","0","0","-71","-64","-59","46"
"7","3","18","21.2838","0","0","-71","-69","-59","46"
"7","6","0","13.0252","0","0","-83","-48","-73","46"
"7","6","3","15.2643","0","0","-83","-57","-73","46"
"7","9","0","13.0126","0","0","-83","-50","-73","46"
"7","9","3","14.9965","0","0","-83","-56","-73","46"
"7","12","0","13.1189","0","0","-83","-47","-73","46"
"7","12","3","13.8611","0","0","-83","-44","-73","46"
"7","15","0","18.7932","0","0","-83","-35","-73","46"
"7","15","3","17.1464","0","0","-71","-42","-75","46"
"7","18","0","13.4408","0","0","-74","-37","-64","46"
"7","18","3","14.1064","0","0","-74","-36","-64","46"
"7","21","0","6.28588","0","0","-74","-45","-64","46"
"7","21","3","6.40312","0","0","-74","-45","-64","46"
"7","24","0","5.73527","0","0","-74","-46","-64","46"
"7","24","3","5.98296","0","0","-74","-46","-64","46"
"7","27","0","7.81025","0","0","-74","-43","-64","46"
"7","27","3","5.68924","0","0","-74","-46","-64","46"
"7","30","0","7.45066","0","0","-74","-55","-64","46"
"7","30","3","5.60085","0","0","-74","-46","-64","46"
"7","33","0","6.08966","0","0","-74","-46","-64","46"
"7","33","3","12.083","0","0","-74","-60","-64","46"
"7","36","0","22.9753","0","0","-65","-55","-79","46"
"7","36","3","11.4366","0","0","-74","-59","-64","46"
"8","0","0","6.37775","0","0","-75","-47","-64","52"
"8","0","3","10.4696","0","0","-75","-56","-70","52"
"8","0","6","10.0713","0","0","-75","-55","-70","52"
"8","0","9","14.0103","0","0","-67","-61","-62","52"
"8","0","12","17.0294","0","0","-73","-41","-73","52"
"8","0","15","17.0587","0","0","-67","-65","-62","52"
"8","0","18","14.8997","0","0","-71","-65","-59","52"
"8","3","0","10.8271","0","0","-72","-52","-52","52"
"8","3","3","15.1246","0","0","-72","-63","-52","52"
"8","3","6","12.5585","0","0","-72","-58","-52","52"
"8","3","9","20.3104","0","0","-72","-69","-52","52"
"8","3","12","17.3174","0","0","-72","-66","-52","52"
"8","3","15","13.7922","0","0","-71","-64","-59","52"
"8","3","18","18.4932","0","0","-71","-69","-59","52"
"8","6","0","13.5467","0","0","-83","-48","-73","52"
"8","6","3","13.9284","0","0","-83","-57","-73","52"
"8","9","0","13.2249","0","0","-83","-50","-73","52"
"8","9","3","13.749","0","0","-83","-56","-73","52"
"8","12","0","13.8447","0","0","-83","-47","-73","52"
"8","12","3","15.1654","0","0","-83","-44","-73","52"
"8","15","0","21.0621","0","0","-83","-35","-73","52"
"8","15","3","18.5742","0","0","-71","-42","-75","52"
"8","18","0","16.2638","0","0","-74","-37","-64","52"
"8","18","3","16.945","0","0","-74","-36","-64","52"
"8","21","0","8.44803","0","0","-74","-45","-64","52"
"8","21","3","8.60233","0","0","-74","-45","-64","52"
"8","24","0","7.66487","0","0","-74","-46","-64","52"
"8","24","3","8.03181","0","0","-74","-46","-64","52"
"8","27","0","10.2956","0","0","-74","-43","-64","52"
"8","27","3","7.59297","0","0","-74","-46","-64","52"
"8","30","0","5.60085","0","0","-74","-55","-64","52"
"8","30","3","7.45066","0","0","-74","-46","-64","52"
"8","33","0","8.18176","0","0","-74","-46","-64","52"
"8","33","3","9.43398","0","0","-74","-60","-64","52"
"8","36","0","22.3928","0","0","-65","-55","-79","52"
"8","36","3","8.83637","0","0","-74","-59","-64","52"
"9","0","0","8.19463","0","0","-75","-47","-64","53"
"9","0","3","5.87109","0","0","-75","-56","-70","53"
"9","0","6","4.91865","0","0","-75","-55","-70","53"
"9","0","9","16.5386","0","0","-67","-61","-62","53"
"9","0","12","10.9545","0","0","-73","-41","-73","53"
"9","0","15","19.4165","0","0","-67","-65","-62","53"
"9","0","18","19.3907","0","0","-71","-65","-59","53"
"9","3","0","19.6539","0","0","-72","-52","-52","53"
"9","3","3","22.8013","0","0","-72","-63","-52","53"
"9","3","6","20.9876","0","0","-72","-58","-52","53"
"9","3","9","26.7749","0","0","-72","-69","-52","53"
"9","3","12","24.4324","0","0","-72","-66","-52","53"
"9","3","15","18.4839","0","0","-71","-64","-59","53"
"9","3","18","22.4499","0","0","-71","-69","-59","53"
"9","6","0","6.9205","0","0","-83","-48","-73","53"
"9","6","3","8.7178","0","0","-83","-57","-73","53"
"9","9","0","6.4839","0","0","-83","-50","-73","53"
"9","9","3","8.36593","0","0","-83","-56","-73","53"
"9","12","0","7.3588","0","0","-83","-47","-73","53"
"9","12","3","9.29351","0","0","-83","-44","-73","53"
"9","15","0","16.8068","0","0","-83","-35","-73","53"
"9","15","3","11.5326","0","0","-71","-42","-75","53"
"9","18","0","16.3573","0","0","-74","-37","-64","53"
"9","18","3","16.9927","0","0","-74","-36","-64","53"
"9","21","0","9.57864","0","0","-74","-45","-64","53"
"9","21","3","9.69536","0","0","-74","-45","-64","53"
"9","24","0","9.00729","0","0","-74","-46","-64","53"
"9","24","3","9.27031","0","0","-74","-46","-64","53"
"9","27","0","11.0454","0","0","-74","-43","-64","53"
"9","27","3","8.95682","0","0","-74","-46","-64","53"
"9","30","0","8.39149","0","0","-74","-55","-64","53"
"9","30","3","8.85803","0","0","-74","-46","-64","53"
"9","33","0","9.38023","0","0","-74","-46","-64","53"
"9","33","3","11.7898","0","0","-74","-60","-64","53"
"9","36","0","14.9415","0","0","-65","-55","-79","53"
"9","36","3","11.254","0","0","-74","-59","-64","53"
"10","0","0","7.7864","0","0","-75","-47","-64","57"
"10","0","3","6.80639","0","0","-75","-56","-70","57"
"10","0","6","5.82711","0","0","-75","-55","-70","57"
"10","0","9","17.1395","0","0","-67","-61","-62","57"
"10","0","12","10.0499","0","0","-73","-41","-73","57"
"10","0","15","20.1494","0","0","-67","-65","-62","57"
"10","0","18","20.1246","0","0","-71","-65","-59","57"
"10","3","0","19.7059","0","0","-72","-52","-52","57"
"10","3","3","23.3247","0","0","-72","-63","-52","57"
"10","3","6","21.3598","0","0","-72","-58","-52","57"
"10","3","9","27.4641","0","0","-72","-69","-52","57"
"10","3","12","25.0397","0","0","-72","-66","-52","57"
"10","3","15","19.1855","0","0","-71","-64","-59","57"
"10","3","18","23.2594","0","0","-71","-69","-59","57"
"10","6","0","6.57832","0","0","-83","-48","-73","57"
"10","6","3","9.43398","0","0","-83","-57","-73","57"
"10","9","0","6.33906","0","0","-83","-50","-73","57"
"10","9","3","9.05214","0","0","-83","-56","-73","57"
"10","12","0","6.90131","0","0","-83","-47","-73","57"
"10","12","3","8.5878","0","0","-83","-44","-73","57"
"10","15","0","15.8848","0","0","-83","-35","-73","57"
"10","15","3","10.7703","0","0","-71","-42","-75","57"
"10","18","0","15.4793","0","0","-74","-37","-64","57"
"10","18","3","16.105","0","0","-74","-36","-64","57"
"10","21","0","9.00729","0","0","-74","-45","-64","57"
"10","21","3","9.11043","0","0","-74","-45","-64","57"
"10","24","0","8.51542","0","0","-74","-46","-64","57"
"10","24","3","8.73883","0","0","-74","-46","-64","57"
"10","27","0","10.3441","0","0","-74","-43","-64","57"
"10","27","3","8.47325","0","0","-74","-46","-64","57"
"10","30","0","8.85803","0","0","-74","-55","-64","57"
"10","30","3","8.39149","0","0","-74","-46","-64","57"
"10","33","0","8.83382","0","0","-74","-46","-64","57"
"10","33","3","12.5698","0","0","-74","-60","-64","57"
"10","36","0","15.2334","0","0","-65","-55","-79","57"
"10","36","3","12.0093","0","0","-74","-59","-64","57"
"11","0","0","7.7864","0","0","-75","-47","-64","64"
"11","0","3","6.80639","0","0","-75","-56","-70","64"
"11","0","6","5.82711","0","0","-75","-55","-70","64"
"11","0","9","17.1395","0","0","-67","-61","-62","64"
"11","0","12","10.0499","0","0","-73","-41","-73","64"
"11","0","15","20.1494","0","0","-67","-65","-62","64"
"11","0","18","20.1246","0","0","-71","-65","-59","64"
"11","3","0","19.7059","0","0","-72","-52","-52","64"
"11","3","3","23.3247","0","0","-72","-63","-52","64"
"11","3","6","21.3598","0","0","-72","-58","-52","64"
"11","3","9","27.4641","0","0","-72","-69","-52","64"
"11","3","12","25.0397","0","0","-72","-66","-52","64"
"11","3","15","19.1855","0","0","-71","-64","-59","64"
"11","3","18","23.2594","0","0","-71","-69","-59","64"
"11","6","0","6.57832","0","0","-83","-48","-73","64"
"11","6","3","9.43398","0","0","-83","-57","-73","64"
"11","9","0","6.33906","0","0","-83","-50","-73","64"
"11","9","3","9.05214","0","0","-83","-56","-73","64"
"11","12","0","6.90131","0","0","-83","-47","-73","64"
"11","12","3","8.5878","0","0","-83","-44","-73","64"
"11","15","0","15.8848","0","0","-83","-35","-73","64"
"11","15","3","10.7703","0","0","-71","-42","-75","64"
"11","18","0","15.4793","0","0","-74","-37","-64","64"
"11","18","3","16.105","0","0","-74","-36","-64","64"
"11","21","0","9.00729","0","0","-74","-45","-64","64"
"11","21","3","9.11043","0","0","-74","-45","-64","64"
"11","24","0","8.51542","0","0","-74","-46","-64","64"
"11","24","3","8.73883","0","0","-74","-46","-64","64"
"11","27","0","10.3441","0","0","-74","-43","-64","64"
"11","27","3","8.47325","0","0","-74","-46","-64","64"
"11","30","0","8.85803","0","0","-74","-55","-64","64"
"11","30","3","8.39149","0","0","-74","-46","-64","64"
"11","33","0","8.83382","0","0","-74","-46","-64","64"
"11","33","3","12.5698","0","0","-74","-60","-64","64"
"11","36","0","15.2334","0","0","-65","-55","-79","64"
"11","36","3","12.0093","0","0","-74","-59","-64","64"
"12","0","0","7.7864","0","2","-75","-47","-64","101"
"12","0","3","6.80639","0","2","-75","-56","-70","101"
"12","0","6","5.82711","0","2","-75","-55","-70","101"
"12","0","9","17.1395","0","2","-67","-61","-62","101"
"12","0","12","10.0499","0","2","-73","-41","-73","101"
"12","0","15","20.1494","0","2","-67","-65","-62","101"
"12","0","18","20.1246","0","2","-71","-65","-59","101"
"12","3","0","19.7059","0","2","-72","-52","-52","101"
"12","3","3","23.3247","0","2","-72","-63","-52","101"
"12","3","6","21.3598","0","2","-72","-58","-52","101"
"12","3","9","27.4641","0","2","-72","-69","-52","101"
"12","3","12","25.0397","0","2","-72","-66","-52","101"
"12","3","15","19.1855","0","2","-71","-64","-59","101"
"12","3","18","23.2594","0","2","-71","-69","-59","101"
"12","6","0","6.57832","0","2","-83","-48","-73","101"
"12","6","3","9.43398","0","2","-83","-57","-73","101"
"12","9","0","6.33906","0","2","-83","-50","-73","101"
"12","9","3","9.05214","0","2","-83","-56","-73","101"
"12","12","0","6.90131","0","2","-83","-47","-73","101"
"12","12","3","8.5878","0","2","-83","-44","-73","101"
"12","15","0","15.8848","0","2","-83","-35","-73","101"
"12","15","3","10.7703","0","2","-71","-42","-75","101"
"12","18","0","15.4793","0","2","-74","-37","-64","101"
"12","18","3","16.105","0","2","-74","-36","-64","101"
"12","21","0","9.00729","0","2","-74","-45","-64","101"
"12","21","3","9.11043","0","2","-74","-45","-64","101"
"12","24","0","8.51542","0","2","-74","-46","-64","101"
"12","24","3","8.73883","0","2","-74","-46","-64","101"
"12","27","0","10.3441","0","2","-74","-43","-64","101"
"12","27","3","8.47325","0","2","-74","-46","-64","101"
"12","30","0","8.85803","0","2","-74","-55","-64","101"
"12","30","3","8.39149","0","2","-74","-46","-64","101"
"12","33","0","8.83382","0","2","-74","-46","-64","101"
"12","33","3","12.5698","0","2","-74","-60","-64","101"
"12","36","0","15.2334","0","2","-65","-55","-79","101"
"12","36","3","12.0093","0","2","-74","-59","-64","101"
"13","0","0","12.1776","0","2","-75","-47","-64","105"
"13","0","3","2.30792","0","2","-75","-56","-70","105"
"13","0","6","2.76065","0","2","-75","-55","-70","105"
"13","0","9","13.9319","0","2","-67","-61","-62","105"
"13","0","12","16.6132","0","2","-73","-41","-73","105"
"13","0","15","15.6525","0","2","-67","-65","-62","105"
"13","0","18","15.6205","0","2","-71","-65","-59","105"
